time,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant
2023-08-26T14:00,764.0,617.0,147.0,741.0,1115.2,739.6,597.3,142.3,741.0,1079.5
2023-08-26T15:00,720.0,592.0,128.0,775.3,1022.7,673.2,553.5,119.7,775.3,956.2
2023-08-26T16:00,589.0,465.0,124.0,714.7,871.4,526.3,415.5,110.8,714.7,778.6
2023-08-26T17:00,440.0,344.0,96.0,686.1,671.5,366.1,286.3,79.9,686.1,558.8
2023-08-26T18:00,257.0,183.0,74.0,561.3,436.7,183.4,130.6,52.8,561.3,311.7
2023-08-26T19:00,84.0,46.0,38.0,301.2,183.0,24.9,13.6,11.3,156.3,54.2
2023-08-26T20:00,2.0,0.0,2.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0
2023-08-26T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
2023-08-27T07:00,59.0,32.0,27.0,238.7,133.0,116.2,63.0,53.2,322.4,261.8
2023-08-27T08:00,229.0,164.0,65.0,566.1,388.1,302.1,216.3,85.7,566.1,512.0
2023-08-27T09:00,416.0,327.0,89.0,698.2,627.5,489.1,384.5,104.6,698.2,737.9
2023-08-27T10:00,595.0,500.0,95.0,802.5,834.8,658.7,553.5,105.2,802.5,924.1
2023-08-27T11:00,724.0,613.0,111.0,824.8,995.8,769.2,651.3,117.9,824.8,1058.0
2023-08-27T12:00,785.0,646.0,139.0,787.2,1099.5,807.0,664.1,142.9,787.2,1130.4
2023-08-27T13:00,704.0,453.0,251.0,533.0,1138.9,702.4,452.0,250.4,533.0,1136.3
2023-08-27T14:00,692.0,449.0,243.0,541.4,1111.2,669.7,434.5,235.2,541.4,1075.3
2023-08-27T15:00,565.0,306.0,259.0,402.7,1018.3,528.0,285.9,242.0,402.7,951.5
2023-08-27T16:00,425.0,204.0,221.0,315.5,866.5,379.4,182.1,197.3,315.5,773.4
2023-08-27T17:00,276.0,97.0,179.0,195.1,666.1,229.2,80.5,148.6,195.1,553.1
2023-08-27T18:00,233.0,144.0,89.0,447.9,430.8,165.3,102.1,63.1,447.9,305.6
2023-08-27T19:00,72.0,33.0,39.0,219.5,176.6,19.4,8.9,10.5,102.1,47.6
2023-08-27T20:00,1.0,0.0,1.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0
2023-08-27T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2023-08-28T07:00,38.0,15.0,23.0,113.1,128.9,76.0,30.0,46.0,156.0,258.0
2023-08-28T08:00,201.0,131.0,70.0,456.8,384.4,265.8,173.2,92.6,456.8,508.4
2023-08-28T09:00,399.0,305.0,94.0,655.1,624.1,469.6,359.0,110.6,655.1,734.5
2023-08-28T10:00,507.0,347.0,160.0,559.4,831.5,561.5,384.3,177.2,559.4,920.8
2023-08-28T11:00,504.0,249.0,255.0,336.3,992.5,535.6,264.6,271.0,336.3,1054.6
2023-08-28T12:00,629.0,354.0,275.0,433.0,1096.0,646.6,363.9,282.7,433.0,1126.8
2023-08-28T13:00,740.0,493.0,247.0,582.2,1135.1,738.2,491.8,246.4,582.2,1132.4
2023-08-28T14:00,806.0,690.0,116.0,835.5,1107.1,779.7,667.5,112.2,835.5,1071.0
2023-08-28T15:00,722.0,605.0,117.0,800.1,1013.7,674.3,565.0,109.3,800.1,946.7
2023-08-28T16:00,575.0,448.0,127.0,697.2,861.4,512.7,399.5,113.2,697.2,768.1
2023-08-28T17:00,389.0,266.0,123.0,539.9,660.5,322.3,220.4,101.9,539.9,547.3
2023-08-28T18:00,223.0,131.0,92.0,413.5,424.7,157.1,92.3,64.8,413.5,299.3
2023-08-28T19:00,75.0,40.0,35.0,270.3,170.1,18.1,9.6,8.4,110.5,40.9
2023-08-28T20:00,1.0,0.0,1.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0
2023-08-28T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29T07:00,48.0,18.0,30.0,137.3,124.8,97.7,36.6,61.1,193.4,254.1
2023-08-29T08:00,213.0,134.0,79.0,472.0,380.7,282.4,177.7,104.8,472.0,504.8
2023-08-29T09:00,392.0,290.0,102.0,626.7,620.6,461.8,341.6,120.2,626.7,731.1
2023-08-29T10:00,489.0,322.0,167.0,521.5,828.1,541.8,356.7,185.0,521.5,917.4
2023-08-29T11:00,620.0,440.0,180.0,596.6,989.0,658.9,467.6,191.3,596.6,1051.1
2023-08-29T12:00,696.0,492.0,204.0,604.0,1092.5,715.5,505.8,209.7,604.0,1123.1
2023-08-29T13:00,811.0,655.0,156.0,776.5,1131.3,808.9,653.3,155.6,776.5,1128.4
2023-08-29T14:00,804.0,686.0,118.0,834.2,1102.8,777.5,663.4,114.1,834.2,1066.5
2023-08-29T15:00,640.0,465.0,175.0,618.1,1009.0,597.4,434.0,163.3,618.1,941.8
2023-08-29T16:00,578.0,454.0,124.0,711.1,856.2,514.9,404.4,110.5,711.1,762.7
2023-08-29T17:00,356.0,194.0,162.0,397.4,654.8,294.3,160.4,133.9,397.4,541.4
2023-08-29T18:00,171.0,45.0,126.0,144.2,418.6,119.6,31.5,88.2,144.2,292.9
2023-08-29T19:00,70.0,35.0,35.0,240.5,163.5,14.6,7.3,7.3,83.9,34.1
2023-08-29T20:00,1.0,0.0,1.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0
2023-08-29T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30T07:00,52.0,26.0,26.0,200.6,120.7,107.8,53.9,53.9,289.0,250.1
2023-08-30T08:00,214.0,142.0,72.0,505.5,376.9,284.5,188.8,95.7,505.5,501.1
2023-08-30T09:00,407.0,319.0,88.0,693.6,617.0,479.9,376.2,103.8,693.6,727.6
2023-08-30T10:00,573.0,466.0,107.0,758.2,824.6,635.1,516.5,118.6,758.2,914.0
2023-08-30T11:00,717.0,605.0,112.0,823.6,985.6,762.1,643.1,119.1,823.6,1047.6
2023-08-30T12:00,807.0,694.0,113.0,855.2,1088.8,829.6,713.4,116.2,855.2,1119.3
2023-08-30T13:00,834.0,722.0,112.0,859.3,1127.4,831.7,720.0,111.7,859.3,1124.3
2023-08-30T14:00,805.0,687.0,118.0,839.1,1098.5,778.2,664.2,114.1,839.1,1062.0
2023-08-30T15:00,728.0,624.0,104.0,833.7,1004.3,679.1,582.1,97.0,833.7,936.8
2023-08-30T16:00,600.0,505.0,95.0,796.3,850.9,533.9,449.3,84.5,796.3,757.2
2023-08-30T17:00,431.0,345.0,86.0,713.3,649.0,355.5,284.5,70.9,713.3,535.3
2023-08-30T18:00,243.0,176.0,67.0,572.9,412.3,168.8,122.2,46.5,572.9,286.3
2023-08-30T19:00,71.0,40.0,31.0,279.6,156.8,12.3,6.9,5.4,79.7,27.2
2023-08-30T20:00,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0
2023-08-30T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31T07:00,50.0,27.0,23.0,210.8,116.6,105.6,57.0,48.6,310.9,246.2
2023-08-31T08:00,215.0,153.0,62.0,550.4,373.1,286.7,204.0,82.7,550.4,497.5
2023-08-31T09:00,405.0,324.0,81.0,709.0,613.4,478.0,382.4,95.6,709.0,724.1
2023-08-31T10:00,579.0,486.0,93.0,794.5,821.1,642.0,538.9,103.1,794.5,910.5
2023-08-31T11:00,715.0,612.0,103.0,836.5,982.0,760.1,650.6,109.5,836.5,1044.0
2023-08-31T12:00,804.0,697.0,107.0,862.2,1085.1,826.5,716.5,110.0,862.2,1115.5
2023-08-31T13:00,838.0,731.0,107.0,873.5,1123.4,835.5,728.9,106.7,873.5,1120.1
2023-08-31T14:00,811.0,704.0,107.0,863.8,1094.1,783.8,680.4,103.4,863.8,1057.4
2023-08-31T15:00,726.0,619.0,107.0,831.5,999.4,676.8,577.1,99.8,831.5,931.7
2023-08-31T16:00,599.0,509.0,90.0,808.1,845.6,532.4,452.4,80.0,808.1,751.5
2023-08-31T17:00,428.0,346.0,82.0,722.3,643.1,352.1,284.7,67.5,722.3,529.1
2023-08-31T18:00,240.0,176.0,64.0,582.2,405.9,165.4,121.3,44.1,582.2,279.7
2023-08-31T19:00,68.0,38.0,30.0,270.4,149.9,9.2,5.1,4.0,58.8,20.2
2023-08-31T20:00,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2023-08-31T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01T07:00,34.0,6.0,28.0,47.4,112.4,73.3,12.9,60.3,71.7,242.2
2023-09-01T08:00,145.0,45.0,100.0,163.6,369.3,193.9,60.2,133.7,163.6,493.8
2023-09-01T09:00,284.0,112.0,172.0,246.6,609.8,335.6,132.3,203.2,246.6,720.5
2023-09-01T10:00,417.0,191.0,226.0,313.7,817.6,462.6,211.9,250.7,313.7,906.9
2023-09-01T11:00,500.0,220.0,280.0,302.0,978.4,531.6,233.9,297.7,302.0,1040.3
2023-09-01T12:00,608.0,342.0,266.0,424.8,1081.3,625.0,351.6,273.4,424.8,1111.6
2023-09-01T13:00,654.0,355.0,299.0,426.0,1119.3,652.0,353.9,298.1,426.0,1115.8
2023-09-01T14:00,554.0,220.0,334.0,271.2,1089.6,535.2,212.5,322.7,271.2,1052.6
2023-09-01T15:00,482.0,198.0,284.0,267.4,994.4,449.1,184.5,264.6,267.4,926.4
2023-09-01T16:00,341.0,93.0,248.0,148.7,840.1,302.7,82.6,220.2,148.7,745.8
2023-09-01T17:00,211.0,40.0,171.0,84.3,637.1,173.2,32.8,140.3,84.3,522.9
2023-09-01T18:00,102.0,10.0,92.0,33.6,399.4,69.7,6.8,62.9,33.6,273.0
2023-09-01T19:00,27.0,2.0,25.0,14.5,143.0,2.5,0.2,2.3,2.1,13.1
2023-09-01T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02T07:00,31.0,10.0,21.0,80.0,109.3,67.6,21.8,45.8,123.0,238.2
2023-09-02T08:00,91.0,33.0,58.0,121.3,365.4,122.0,44.3,77.8,121.3,490.0
2023-09-02T09:00,191.0,31.0,160.0,68.7,606.1,225.9,36.7,189.2,68.7,716.9
2023-09-02T10:00,339.0,94.0,245.0,155.2,814.0,376.2,104.3,271.9,155.2,903.3
2023-09-02T11:00,549.0,317.0,232.0,437.0,974.8,583.8,337.1,246.7,437.0,1036.6
2023-09-02T12:00,598.0,311.0,287.0,387.8,1077.5,614.7,319.7,295.0,387.8,1107.6
2023-09-02T13:00,632.0,280.0,352.0,337.4,1115.1,629.9,279.1,350.8,337.4,1111.4
2023-09-02T14:00,712.0,466.0,246.0,577.1,1085.0,687.6,450.0,237.6,577.1,1047.8
2023-09-02T15:00,417.0,106.0,311.0,144.0,989.3,388.2,98.7,289.6,144.0,921.1
2023-09-02T16:00,312.0,176.0,136.0,283.4,834.5,276.6,156.1,120.6,283.4,739.9
2023-09-02T17:00,261.0,121.0,140.0,257.7,631.0,213.7,99.0,114.6,257.7,516.5
2023-09-02T18:00,180.0,84.0,96.0,287.4,392.8,122.0,56.9,65.1,287.4,266.2
2023-09-02T19:00,40.0,6.0,34.0,44.3,136.0,1.8,0.3,1.5,3.0,6.0
2023-09-02T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03T07:00,4.0,0.0,4.0,0.0,107.3,8.7,0.0,8.7,0.0,234.2
2023-09-03T08:00,36.0,0.0,36.0,0.0,361.5,48.4,0.0,48.4,0.0,486.3
2023-09-03T09:00,78.0,0.0,78.0,0.0,602.4,92.3,0.0,92.3,0.0,713.2
2023-09-03T10:00,238.0,47.0,191.0,78.0,810.3,264.2,52.2,212.1,78.0,899.7
2023-09-03T11:00,368.0,95.0,273.0,131.5,971.0,391.4,101.0,290.4,131.5,1032.8
2023-09-03T12:00,421.0,53.0,368.0,66.4,1073.5,432.8,54.5,378.3,66.4,1103.5
2023-09-03T13:00,638.0,383.0,255.0,463.5,1110.8,635.8,381.7,254.1,463.5,1107.0
2023-09-03T14:00,713.0,511.0,202.0,635.9,1080.3,688.3,493.3,195.0,635.9,1042.9
2023-09-03T15:00,519.0,246.0,273.0,336.0,984.2,482.9,228.9,254.0,336.0,915.7
2023-09-03T16:00,374.0,119.0,255.0,193.0,828.8,331.2,105.4,225.8,193.0,734.0
2023-09-03T17:00,206.0,41.0,165.0,88.2,624.8,168.2,33.5,134.7,88.2,510.1
2023-09-03T18:00,84.0,0.0,84.0,0.0,386.1,56.4,0.0,56.4,0.0,259.3
2023-09-03T19:00,17.0,0.0,17.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0
2023-09-03T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04T07:00,40.0,18.0,22.0,147.6,105.3,87.5,39.4,48.1,230.0,230.1
2023-09-04T08:00,200.0,135.0,65.0,507.7,357.6,269.8,182.1,87.7,507.7,482.4
2023-09-04T09:00,387.0,302.0,85.0,678.4,598.7,458.7,357.9,100.7,678.4,709.6
2023-09-04T10:00,557.0,462.0,95.0,770.3,806.6,618.7,513.1,105.5,770.3,896.0
2023-09-04T11:00,684.0,574.0,110.0,798.1,967.2,727.6,610.6,117.0,798.1,1028.9
2023-09-04T12:00,631.0,386.0,245.0,485.4,1069.5,648.6,396.8,251.8,485.4,1099.3
2023-09-04T13:00,476.0,188.0,288.0,228.5,1106.5,474.3,187.3,286.9,228.5,1102.4
2023-09-04T14:00,338.0,82.0,256.0,102.5,1075.6,326.2,79.1,247.0,102.5,1037.9
2023-09-04T15:00,96.0,2.0,94.0,2.7,978.9,89.3,1.9,87.4,2.7,910.2
2023-09-04T16:00,49.0,0.0,49.0,0.0,823.0,43.3,0.0,43.3,0.0,727.9
2023-09-04T17:00,55.0,0.0,55.0,0.0,618.5,44.8,0.0,44.8,0.0,503.6
2023-09-04T18:00,43.0,0.0,43.0,0.0,379.4,28.6,0.0,28.6,0.0,252.4
2023-09-04T19:00,7.0,0.0,7.0,0.0,121.8,0.0,0.0,0.0,0.0,0.0
2023-09-04T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05T07:00,12.0,3.0,9.0,24.9,103.2,26.3,6.6,19.7,39.1,226.1
2023-09-05T08:00,62.0,5.0,57.0,19.0,353.7,83.9,6.8,77.1,19.0,478.6
2023-09-05T09:00,195.0,59.0,136.0,133.4,594.9,231.3,70.0,161.3,133.4,705.8
2023-09-05T10:00,321.0,164.0,157.0,274.8,802.9,356.7,182.2,174.5,274.8,892.2
2023-09-05T11:00,502.0,304.0,198.0,424.6,963.4,534.1,323.4,210.7,424.6,1025.0
2023-09-05T12:00,644.0,360.0,284.0,454.7,1065.5,661.9,370.0,291.9,454.7,1095.1
2023-09-05T13:00,583.0,339.0,244.0,413.9,1102.1,580.7,337.7,243.1,413.9,1097.8
2023-09-05T14:00,522.0,348.0,174.0,437.4,1070.7,503.5,335.7,167.8,437.4,1032.8
2023-09-05T15:00,552.0,378.0,174.0,522.5,973.6,512.9,351.2,161.7,522.5,904.6
2023-09-05T16:00,489.0,361.0,128.0,594.5,817.2,432.0,318.9,113.1,594.5,721.8
2023-09-05T17:00,264.0,125.0,139.0,274.8,612.2,214.3,101.5,112.8,274.8,497.0
2023-09-05T18:00,85.0,12.0,73.0,43.3,372.6,56.0,7.9,48.1,43.3,245.3
2023-09-05T19:00,12.0,0.0,12.0,0.0,114.6,0.0,0.0,0.0,0.0,0.0
2023-09-05T20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05T21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05T22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05T23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06T00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06T01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06T02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06T03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06T04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06T05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06T06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06T07:00,35.0,14.0,21.0,117.8,101.2,76.8,30.7,46.1,186.2,222.0
2023-09-06T08:00,185.0,115.0,70.0,442.7,349.7,251.2,156.1,95.0,442.7,474.7
2023-09-06T09:00,355.0,236.0,119.0,537.5,591.1,421.6,280.3,141.3,537.5,702.0
2023-09-06T10:00,432.0,199.0,233.0,335.2,799.1,480.2,221.2,259.0,335.2,888.4
2023-09-06T11:00,651.0,505.0,146.0,708.6,959.5,692.7,537.4,155.4,708.6,1021.0
2023-09-06T12:00,615.0,388.0,227.0,492.2,1061.3,632.1,398.8,233.3,492.2,1090.8
2023-09-06T13:00,712.0,518.0,194.0,635.4,1097.6,709.1,515.9,193.2,635.4,1093.1
2023-09-06T14:00,716.0,580.0,136.0,732.6,1065.8,690.4,559.2,131.1,732.6,1027.7
2023-09-06T15:00,565.0,339.0,226.0,471.4,968.2,524.6,314.8,209.8,471.4,899.0
2023-09-06T16:00,523.0,385.0,138.0,639.0,811.3,461.4,339.6,121.7,639.0,715.7
2023-09-06T17:00,358.0,239.0,119.0,531.2,605.8,289.8,193.5,96.3,531.2,490.3
2023-09-06T18:00,186.0,106.0,80.0,390.3,365.7,121.2,69.1,52.1,390.3,238.3
2023-09-06T19:00,37.0,10.0,27.0,80.1,109.3,0.0,0.0,0.0,0.0,0.0
